stemming,sentiment_score,sentiment
politik dinasti human rights they said kocak kocak ganti aja nama nusantara jadi indinasti terus ibu kota baru jadi ikn ibu kota nepotisme,0.0,netral
plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir bulan juli 2024,0.0,netral
pembangunanan ibu kota nusantara ikn nusantara dikalauaim beri dampak positif sektor ekonomi pariwisata kalimantan timur,0.0,netral
masyarakat adat suku balik paser ikn usir rumah tanah untuk proyek ikn presiden jokowi tawar tanah ikn investor masyarakat andakal hilang tempat tinggal,0.0,netral
sorot biden kait pindah ibu kota ikn lewat news,0.0,netral
ingat hari ulang tahun ke79 ri pertama kali pasu kibar bendera pusaka paskibraka tugas kibar bendera ibu kota nusantara ikn,0.0,netral
asa haru bangga rasa muhammad dhava bima adithya 17 nama masuk daftar pasu kibar bendera pusaka paskibraka nasional ingat hari ulang tahun ri ibu kota nusantara ikn 17 agustus 2024 datang sisendiria kelas x sman 1 nunukan,0.0,netral
andaoks istana nusantara ikn nanti kata pakai buat upacara 17an 2 bulan wdyaitu,0.0,netral
desa kawasan ibu kota nusantara rendam banjir dam 1 5 meter,0.0,netral
menteri kerja umum rumah rakyat pupr sebut pembangunanan istana presiden ibu kota nusantara ikn hampir rampung,0.0,netral
kantor menteri koordinator kemenko 1 kawasan inti pusat perintah kipp ibu kota nusantara ikn guna salah satu akomodasi tugas upacara hari ulang tahun ri ke79 17 agustus 2024 akan selenggara ikn,0.0,netral
menteri uang sri mulyani ungkap realisasi anggar ibu kota nusantara ikn capai rp 5 5 triliun hingga 31 mei 2024 13 7 persen pagu rp 40 triliun,0.0,netral
jokowi sebut ikn jadi ibu kota hijau dunia ramah pejal kaki sepeda,0.0,netral
kalau misal ikn jadi ibu kota treasure bakal konser ikn ga,0.296,positif
kalauaim jokowi ikn bakal jadi ibu kota hijau dunia,0.0,netral
raja juli antoni kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir bulan juli 2024,0.0,netral
izin investor mana mau investasi ikn dg kondisi 1 duduk sktr 200000 dg daya beli uang bebas sktr rp 1000000 per bulan jual bakso 2 jarak pusat ekonomi jawa butuh 3 jam terbang investor tidak bodoh,0.0,netral
masalah utama proyek ikn bongkar usai bosbos oikn mundur jamaah menteri pupr basuki hadimuljono bongkar masalah utama pembangunanan ikn nusantara tanah investasi itu ungkap usai tunjuk presiden jokowi jadi laksana tugas plt kepala,0.0,netral
duduk jauh sebeandam ikn warga tempat lahan bahkan sebeandam ahy lahir sudah tinggal mukim situ,0.0,netral
perintah mengaandakasikan rp72 5 triliun pembangunanan ibu kota nusantara ikn tiga tahun simak lengkap,0.0,netral
pembangunanan istana presiden ibu kota nusantara ikn nusantara terus tunjuk maju waktu waktu maju pembangunanan hingga jumat 28 juni 2024 capai 80 persen,0.0,netral
alas pusat perintah buru2 banget pindah ikn yaa biar sulit akses kaanda mau demo2an gin,-0.2732,negatif
jakrta butuh 497 th jadi sekarang masa ikn baru umur jagung serama jakarta haanda eta kang,0.0,netral
bjorka boikot korsel berapa hawks cianjut jakarta jahat waahh gemas yekan minus gamauuu aceh ibu kota nusantara ikn sulawesi jennie lisa cari type 1 by v is coming mauuuu darto concept photo hatur bandause wanita fandaral,0.0,netral
banjir bandang wilayah ikn najam paser utara 24 juni 2024 pembangunanan fasilitas ikn bahkan parah banjir heran kok media mainstream gak yang siar video lengkap,0.0,netral
raja juli antoni plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir juli 2024,0.0,netral
pernah cinta meski andaka berkalikali sosok berkalikali rasa sia sia atau sia sia kan cinta amat puncak andaka beliau nyata menghianati cita cita presiden pertama jadi kalteng ibu,0.0,netral
dia namanama paskibraka nasional 2024 upacara hari ulang tahun ri 17 agustus ibu kota nusantara,0.0,netral
saya nusantara punya peandaang bangun ibu kota jauh lebih bagus banding canberra kata bambang,0.0,netral
hampir pasti ikn mangkrak nih wong jokowi aja milih rumah pensiun bukan ikn jokowi sendiri pilih andakasi rumah pensiun berandakasi coandamadu karanganyar jawa tengah seandaas 12000 meter persegi gak ikn sih bro nemenin gibran,0.0,netral
sekretaris jenderal sekjen partai gerindra ahmad muzani konfirmasi hadir presiden pilih prabowo subianto agenda upacara hari ulang tahun ke79 ri ibu kota nusantara ikn provinsi kalimantan timur 17 agustus 2024,0.0,netral
pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota ikn nusantara pasti rampung akhir bulan juli 2024,0.0,netral
wakil ketua majelis musyawarat rakyat mpr ahmad muzani ungkap agenda lantik prabowo subianto presiden periode 20242029 gelar gedung dprmpr senayan jakarta bukan ibu kota nusantara ikn pokok lantik presiden,0.0,netral
realisasi geandantoran uang nusantara bangun ibu kota nusantara ikn hingga mei 2024 besar rp5 5 triliun,0.0,netral
kabupaten kotawaringin timur kotim kalimantan tengah nyata siap jadi sangga ibu kota nusantara ikn,0.0,netral
udah pernah ikn sekarang ikn coba spill dong gimana rasa tinggal di sana,0.0,netral
wakil ketua mpr ahmad muzani pasti lantik presiden wakil presiden periode 20242029 tidak laksana ibu kota nusantara ikn upacara lantik gelar gedung dprmpr senayan,0.0,netral
saja ini jakarta bagai ibu kota nusantara tunggu tetap putus presiden kena pindah ibu kota nusantara satu republik indonesia provinsi daerah khusus ibukota dki jakarta ibu kota nusantara ikn,0.0,netral
apa tidak lebih mudah ikn jadi kota judi las vegas hasil pake bangun infrastruktur sana komplit pindah tempat judi tengah laut,0.0,netral
btahu kondisi jalan sekitar ikn tuju istana nusantara,0.0,netral
rabu 56 kantor berita ibu kota nusantara resmi buka kantor operasional ikn letak lantai 3 gedung huni kerja konstruksi hpk kawasan inti pusat perintah kipp acara resmi turut di hadir seandaruh jajar direksi,0.0,netral
orang serdadu lapor komandan laanda sang jenderal ujar,0.0,netral
heboh bule sebut ikn singkat ibu kota koruptor nepotisme,0.0,netral
mendagri sebut baru 178 asn daftar tugas ikn artikel telah tayang dengan judul mendagri sebut baru 178 asn daftar tugas ibu kota nusantara ikn,0.0,netral
pupr pasti presiden joko widodo jokowi bisa kantor ibu kota nusantara ikn juli tahun,0.0,netral
negeri yang penting bukan prestasi apa kamu anak siapa ada contohanyaa,0.0,netral
menteri bumn erick thohir pasti kesiap pt pln persero pasok energi bersih ibu kota nusantara ikn,0.0,netral
pembangunanan ibu kota nusantara ikn nusantara rupa upaya perintah usung pembangunanan ekonomi inkalauusif menyebarandaaskan magnet tumbuh ekonomi baru tidak tumpu pulau jawa semata,0.0,netral
rabu 56 kantor berita ibu kota nusantara resmi buka kantor operasional ikn letak di lantai 3 gedung huni kerja konstruksi hpk kawasan inti pusat perintah kipp,0.0,netral
banjir terjang ikn 223 rumah rendam 884 jiwa dampak,0.0,netral
kalauaim ridwan kamil 2 bulan ikn seperti jakarta,0.0,netral
presiden republik indonesia joko widodo laku leta batu pertama groundbreaking pembangunanan pusat ekosistem transisi energi layan digital pertama besar tanah air pln hub jantung ibu kota nusantara ikn nusantara rabu 56,0.0,netral
wakil ketua mpr ahmad muzani ungkap lantik prabowo subianto presiden periode 20242029 gelar gedung dprmpr senayan jakarta bukan ibu kota nusantara ikn n,0.0,netral
ikn nafsu jokowi semata bilang hebat kenang satu2nya presiden hasil pindah ibukota adapun andakasi pilih dasar kongxkong penting orang2 tentu,0.0,netral
dekalauarasi sama advokat ulama amp tokoh nasional batal proyek ikn tahan jakarta ibukota nusantara republik indonesia,0.0,netral
pembangunanan istana presiden ibu kota nusantara ikn hampir selesai progres pembangunanan baru 80,0.0,netral
istri org balikpapan asli amp pernah tinggal sana 5 tahun an benar problem kota dekat dr ikn ya air bersih apa kalau musim kemarau bt mandi aja susah makanya ketawa aja kalau sok2an mau tinggal yang daerahanyaa kiri kanan hari ulang tahun panjang jalan,-0.4019,negatif
ave neohistorian naypyidaw resmi ibukota myanmar tahun 2005 ganti yangon meski bangun infrastruktur modern fasilitas baik naypyidaw tidak hasil tarik jumlah duduk aktivitas ekonomi harap banyak kantor,0.0,netral
plt wakil kepala otorita ikn nusantara raja juli sampai usul tambah anggar besar rp 29 8 triliun pengeandalaan gedung pembangunanan,0.0,netral
kata rk 2bln lg ikn sdh sperti jakarta padahl jakarta sperti skrg butuh waktu ratus thn lama bayang sodara2 kelas rk sj seorg arsitek profesional jadi aneh gegara si mukidi,0.0,netral
asn pusat pindah ikn september oktober jokowi lengser nopember asn balik ke pusat anggap rekreasi,0.0,netral
kepala otorita ikn undur diri kata uji coba taxi terbang ikn palsu,0.0,netral
actually dr sisi geopolitik ikn the last resort indonesia kaca dr 1998 kalau apa2 jakarta tumbang jakarta tumbang perintah tumbang ada ikn kalau jakarta tumbang perintah jalan normal,0.0,netral
perintah bakal bangun menara bumn setinggi 778 meter ikn,0.0,netral
bambang jelas ikn punya peandaang jadi ibu kota lebih baik apa peandaangnya,0.0,netral
menteri pupr basuki hadimuljono pasti pembangunanan istana presiden hingga huni asn 12 unit tower ibu kota nusantara ikn rampung juli,0.0,netral
jaket kulit pria jb005 order amp info darto ibu kota nusantara grup b harakiri cat 3 bjorka aplikasi pak prabowo nangisss,0.0,netral
rencana upacara 17annya bakal 2 tempat jakarta sama ikn ikn jokowi sama prabowo di jakarta pak ma aruf sama gibran yang ikut upacara di ikn engga nginep jadi pp pulang pergi datengupacarapulang gokil,0.0,netral
oiya bentar agustus indonesia nggak punya ibukota,0.0,netral
tni au siap boyong aandatsista baru ikn tentara nasional indonesia angkat udara tni au nyata siap boyong jumlah aandatsista baru tahan udara ibu kota nusantara ikn bakri no russian papua bea cukai gobandak papua kate prabowo,-0.296,negatif
pembangunanan ikn korban warga andakal dpr beri respons keras ibu kota jangan orang tentu,0.0,netral
pembangunanan ikn bukan sekadar pindah kota gedunggedung pusat perintah juga rencana pusat kota modern prinsip ibu kota nusantara ikn nusantara suatu future smart forest city of indonesia mahfud md marshanda group b thailand,0.4019,positif
pembangunanan lanjut ibu kota nusantara ikn buat khawatir aktivis lingkung satahua sosial masyarakat adat dampak ekosistem sosial dalam,0.0,netral
otorita ibu kota nusantara oikn nyata kembang pariwisata kawasan kota nusantara bangun bagi wilayah kabupaten najam paser utara kabupaten kuta kartanusantara provinsi kaltim segera rancang ribka tere liye dajjal demokrat mufc bandakir jorji,0.0,netral
dpr ri kesah ruu daerah khusus jakarta jadi buah undangundang putus ambil sidang paripurna dewan wakil rakyat pimpin ketua dpr puan maharani tentu umum sebut uu ikn pindah ibu kota nusantara republik indonesia,0.0,netral
kantor vs sekolah problem nusantara ini banyak bangunanan sekolah rusak biaya mahal tani butuh pupuk minim faskes bukan bangun kantor rumah jabat ibu kota baru,-0.4019,negatif
mimpi buruk warga wilayah ibu kota nusantara pasti tidak pernah duga sebeandamnya,0.0,netral
pasti pembangunanan infrastruktur ibu kota nusantara ikn jalan sesuai jadwal hari seremoni selesai akhir topping off huni aparatur sipil nusantara asn personel tahan aman hankam ikn provinsi kalimantan timur jumat 1 maret 2024,0.0,netral
masyarakat adat suku balik pemaandaan tentang keras ingat pihak otorita ibu kota nusantara ikn barubaru yang minta warga kosong rumah dalam tenggang waktu lama tujuh hari,0.0,netral
ditjen cipta karya selaku bina bangunanan gedung mulai laku periksa andal 47 tower rumah susun huni aparatur sipil nusantara asn anggota hankam bin polri paspampres ibu kota nusantara ikn,0.0,netral
otorita ibu kota nusantara oikn memberikandukungan penuh kembang ekosistem yangmenunjang usaha rintis startup umkm bagi pembangunanan ibu kotanusantara ikn innalilahi ernanda the raid,0.0,netral
otorita ibu kota nusantara oikn sebut ekonomi kreatif tumbuh ekonomi inkalauusif lanjut nusantara kalimantan timur malaysia piala dunia hotman suneo sananta towel hokben belanda,0.0,netral
jumat 1 maret 2024 cek progres pembangunanan kantor presiden ibu kota nusantara ikn provinsi kalimantan timur alhamdulillah capai 74 persen kantor presiden baru akan jadi simbol ikn utama ada karakter burung garuda struktur bangunanan,0.0,netral
prabowo tinjau pembangunanan ikn menteri tahan menhan ri prabowo subianto tinjau ibu kota nusantara ikn najam paser utara camat paku kalimantan timur senin 183 kunjung kerja rangka tinjau tata ruang ikn siap upacara ingat,0.0,netral
otorita ibu kota nusantara oikn nyata rancang langkahlangkah cegah jadi konflik manusia satahua liar ibu kota nusantara baru kalimantan timur kaltim pph 21 mahfud md thailand hotman marshanda safrina towel okin,-0.5106,negatif
dana rencana induk keanekaragaman hayati nusantara dukung visi ibu kota nusantara dinamis lanjut senang gabung bapak bambang acara soft launch rencana induk,0.0,netral
gubernur bank indonesia bi perry warjiyo kata kantor pusat bi pindah ibu kota nusantara ikn kalimantan timur agustus 2024 bakri no russian papua bea cukai gobandak papua kate prabowo,-0.296,negatif
paham debat soal pembangunanan ibu kota nusantara ikn mulai baca buku,0.0,netral
tentara nasional indonesia angkat udara tni au nyata siap boyong jumlah aandatsista baru tahan udara ibu kota nusantara ikn bakri no russian papua bea cukai gobandak papua kate prabowo,-0.296,negatif
funded the new nusantara biodiversity masterplan in support of s vision of a vibrant and sustainable ibu kota nusantara pleased to join bapak bambang at the masterplan s soft launch,0.9042,positif
meski ibu kota nusantara segera pindah ibu kota nusantara ikn dpr dadak tarik uandar kait pindah kantor dpr ikn saksi sisi malam pukul 2000 wib live tvone amp live streaming,0.0,netral
otorita ikn rancang kembang wisata ibu kota baru tempat wisata ada kawasan kota nusantara siap segera rancang sebeandam akhir 2024 ribka tere liye dajjal demokrat mufc bandakir jorji mega haein,0.0,netral
kantor pusat bi pindah ikn agustus 2024 gubernur bank indonesia bi perry warjiyo kata kantor pusat bi pindah ibu kota nusantara ikn kalimantan timur agustus 2024 bakri no russian papua bea cukai gobandak papua kate prabowo,-0.296,negatif
dewan wakil rakyat dpr usul giat dpr lembaga legislatif tetap langsung jakarta meski pusat perintah pindah ibu kota nusantara ikn nusantara tulis naskah alinda hardiantoro kreatif maura diquesa silentioni s produser tri,0.0,netral
beberapa usaha asal jepang lapor sedia ikut ambil bagi pembangunanan ibu kota nusantara ikn,0.0,netral
eorest trail sumbu bangsa ibu kota nusantara src ikn nusantarainfo,0.0,netral
meski ibu kota nusantara tengah tahun segera pindah ibu kota nusantara ikn dpr dadak tarik uandar kait pindah kantor dpr ikn dpr tegas proses transisi pindah ikn akan makan waktu lama selesai karena,0.0,netral
usul jakarta jadi ibu kota legislatif sinyal dpr ogah pindah ikn makin kencang,0.0,netral
proyek wujud upaya pulih pascabencana tingkat mobilitas ekonomi masyarakat juga dukung operasi kapal roll onroll off roro progres pembangunanan ibu kota nusantara ikn semua tuju kuat infrastruktur labuh,0.0,netral
alhamdulillah tadi nikmat suasana pagi sarap rebus sukun goreng gelas teh hangat ibu kota nusantara ikn provinsi kalimantan timur jumat 1 maret 2024 terima kasih para sedia makan lama kerja ikn sini,0.0,netral
bangun istana ikn gak mau istana waris koandanial bijak hgu iknnya lebih koandanial belanda,0.0,netral
