full_text,label,sentiment_score
masalah utama proyek ikn bongkar usai bosbos oikn mundur jamaah menteri pupr basuki hadimuljono bongkar masalah utama pembangunanan ikn nusantara tanah investasi itu ungkap usai tunjuk presiden jokowi jadi laksana tugas plt kepala,netral,0.0
duduk jauh sebeandam ikn warga tempat lahan bahkan sebeandam ahy lahir sudah tinggal mukim situ,netral,0.0
perintah mengaandakasikan rp72 5 triliun pembangunanan ibu kota nusantara ikn tiga tahun simak lengkap,netral,0.0
pembangunanan istana presiden ibu kota nusantara ikn nusantara terus tunjuk maju waktu waktu maju pembangunanan hingga jumat 28 juni 2024 capai 80 persen,netral,0.0
alas pusat perintah buru2 banget pindah ikn yaa biar sulit akses kaanda mau demo2an gin,negatif,-0.2732
jakrta butuh 497 th jadi sekarang masa ikn baru umur jagung serama jakarta haanda eta kang,netral,0.0
bjorka boikot korsel berapa hawks cianjut jakarta jahat waahh gemas yekan minus gamauuu aceh ibu kota nusantara ikn sulawesi jennie lisa cari type 1 by v is coming mauuuu darto concept photo hatur bandause wanita fandaral,netral,0.0
banjir bandang wilayah ikn najam paser utara 24 juni 2024 pembangunanan fasilitas ikn bahkan parah banjir heran kok media mainstream gak yang siar video lengkap,netral,0.0
raja juli antoni plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir juli 2024,netral,0.0
pernah cinta meski andaka berkalikali sosok berkalikali rasa sia sia atau sia sia kan cinta amat puncak andaka beliau nyata menghianati cita cita presiden pertama jadi kalteng ibu,netral,0.0
dia namanama paskibraka nasional 2024 upacara hari ulang tahun ri 17 agustus ibu kota nusantara,netral,0.0
saya nusantara punya peandaang bangun ibu kota jauh lebih bagus banding canberra kata bambang,netral,0.0
hampir pasti ikn mangkrak nih wong jokowi aja milih rumah pensiun bukan ikn jokowi sendiri pilih andakasi rumah pensiun berandakasi coandamadu karanganyar jawa tengah seandaas 12000 meter persegi gak ikn sih bro nemenin gibran,netral,0.0
sekretaris jenderal sekjen partai gerindra ahmad muzani konfirmasi hadir presiden pilih prabowo subianto agenda upacara hari ulang tahun ke79 ri ibu kota nusantara ikn provinsi kalimantan timur 17 agustus 2024,netral,0.0
pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota ikn nusantara pasti rampung akhir bulan juli 2024,netral,0.0
wakil ketua majelis musyawarat rakyat mpr ahmad muzani ungkap agenda lantik prabowo subianto presiden periode 20242029 gelar gedung dprmpr senayan jakarta bukan ibu kota nusantara ikn pokok lantik presiden,netral,0.0
realisasi geandantoran uang nusantara bangun ibu kota nusantara ikn hingga mei 2024 besar rp5 5 triliun,netral,0.0
kabupaten kotawaringin timur kotim kalimantan tengah nyata siap jadi sangga ibu kota nusantara ikn,netral,0.0
udah pernah ikn sekarang ikn coba spill dong gimana rasa tinggal di sana,netral,0.0
wakil ketua mpr ahmad muzani pasti lantik presiden wakil presiden periode 20242029 tidak laksana ibu kota nusantara ikn upacara lantik gelar gedung dprmpr senayan,netral,0.0
saja ini jakarta bagai ibu kota nusantara tunggu tetap putus presiden kena pindah ibu kota nusantara satu republik indonesia provinsi daerah khusus ibukota dki jakarta ibu kota nusantara ikn,netral,0.0
apa tidak lebih mudah ikn jadi kota judi las vegas hasil pake bangun infrastruktur sana komplit pindah tempat judi tengah laut,netral,0.0
btahu kondisi jalan sekitar ikn tuju istana nusantara,netral,0.0
rabu 56 kantor berita ibu kota nusantara resmi buka kantor operasional ikn letak lantai 3 gedung huni kerja konstruksi hpk kawasan inti pusat perintah kipp acara resmi turut di hadir seandaruh jajar direksi,netral,0.0
orang serdadu lapor komandan laanda sang jenderal ujar,netral,0.0
heboh bule sebut ikn singkat ibu kota koruptor nepotisme,netral,0.0
mendagri sebut baru 178 asn daftar tugas ikn artikel telah tayang dengan judul mendagri sebut baru 178 asn daftar tugas ibu kota nusantara ikn,netral,0.0
pupr pasti presiden joko widodo jokowi bisa kantor ibu kota nusantara ikn juli tahun,netral,0.0
negeri yang penting bukan prestasi apa kamu anak siapa ada contohanyaa,netral,0.0
menteri bumn erick thohir pasti kesiap pt pln persero pasok energi bersih ibu kota nusantara ikn,netral,0.0
pembangunanan ibu kota nusantara ikn nusantara rupa upaya perintah usung pembangunanan ekonomi inkalauusif menyebarandaaskan magnet tumbuh ekonomi baru tidak tumpu pulau jawa semata,netral,0.0
rabu 56 kantor berita ibu kota nusantara resmi buka kantor operasional ikn letak di lantai 3 gedung huni kerja konstruksi hpk kawasan inti pusat perintah kipp,netral,0.0
banjir terjang ikn 223 rumah rendam 884 jiwa dampak,netral,0.0
kalauaim ridwan kamil 2 bulan ikn seperti jakarta,netral,0.0
presiden republik indonesia joko widodo laku leta batu pertama groundbreaking pembangunanan pusat ekosistem transisi energi layan digital pertama besar tanah air pln hub jantung ibu kota nusantara ikn nusantara rabu 56,netral,0.0
wakil ketua mpr ahmad muzani ungkap lantik prabowo subianto presiden periode 20242029 gelar gedung dprmpr senayan jakarta bukan ibu kota nusantara ikn n,netral,0.0
ikn nafsu jokowi semata bilang hebat kenang satu2nya presiden hasil pindah ibukota adapun andakasi pilih dasar kongxkong penting orang2 tentu,netral,0.0
dekalauarasi sama advokat ulama amp tokoh nasional batal proyek ikn tahan jakarta ibukota nusantara republik indonesia,netral,0.0
pembangunanan istana presiden ibu kota nusantara ikn hampir selesai progres pembangunanan baru 80,netral,0.0
istri org balikpapan asli amp pernah tinggal sana 5 tahun an benar problem kota dekat dr ikn ya air bersih apa kalau musim kemarau bt mandi aja susah makanya ketawa aja kalau sok2an mau tinggal yang daerahanyaa kiri kanan hari ulang tahun panjang jalan,negatif,-0.4019
ave neohistorian naypyidaw resmi ibukota myanmar tahun 2005 ganti yangon meski bangun infrastruktur modern fasilitas baik naypyidaw tidak hasil tarik jumlah duduk aktivitas ekonomi harap banyak kantor,netral,0.0
plt wakil kepala otorita ikn nusantara raja juli sampai usul tambah anggar besar rp 29 8 triliun pengeandalaan gedung pembangunanan,netral,0.0
kata rk 2bln lg ikn sdh sperti jakarta padahl jakarta sperti skrg butuh waktu ratus thn lama bayang sodara2 kelas rk sj seorg arsitek profesional jadi aneh gegara si mukidi,netral,0.0
asn pusat pindah ikn september oktober jokowi lengser nopember asn balik ke pusat anggap rekreasi,netral,0.0
kepala otorita ikn undur diri kata uji coba taxi terbang ikn palsu,netral,0.0
actually dr sisi geopolitik ikn the last resort indonesia kaca dr 1998 kalau apa2 jakarta tumbang jakarta tumbang perintah tumbang ada ikn kalau jakarta tumbang perintah jalan normal,netral,0.0
perintah bakal bangun menara bumn setinggi 778 meter ikn,netral,0.0
bambang jelas ikn punya peandaang jadi ibu kota lebih baik apa peandaangnya,netral,0.0
menteri pupr basuki hadimuljono pasti pembangunanan istana presiden hingga huni asn 12 unit tower ibu kota nusantara ikn rampung juli,netral,0.0
jaket kulit pria jb005 order amp info darto ibu kota nusantara grup b harakiri cat 3 bjorka aplikasi pak prabowo nangisss,netral,0.0
rencana upacara 17annya bakal 2 tempat jakarta sama ikn ikn jokowi sama prabowo di jakarta pak ma aruf sama gibran yang ikut upacara di ikn engga nginep jadi pp pulang pergi datengupacarapulang gokil,netral,0.0
oiya bentar agustus indonesia nggak punya ibukota,netral,0.0
tni au siap boyong aandatsista baru ikn tentara nasional indonesia angkat udara tni au nyata siap boyong jumlah aandatsista baru tahan udara ibu kota nusantara ikn bakri no russian papua bea cukai gobandak papua kate prabowo,negatif,-0.296
pembangunanan ikn korban warga andakal dpr beri respons keras ibu kota jangan orang tentu,netral,0.0
pembangunanan ikn bukan sekadar pindah kota gedunggedung pusat perintah juga rencana pusat kota modern prinsip ibu kota nusantara ikn nusantara suatu future smart forest city of indonesia mahfud md marshanda group b thailand,positif,0.4019
pembangunanan lanjut ibu kota nusantara ikn buat khawatir aktivis lingkung satahua sosial masyarakat adat dampak ekosistem sosial dalam,netral,0.0
otorita ibu kota nusantara oikn nyata kembang pariwisata kawasan kota nusantara bangun bagi wilayah kabupaten najam paser utara kabupaten kuta kartanusantara provinsi kaltim segera rancang ribka tere liye dajjal demokrat mufc bandakir jorji,netral,0.0
dpr ri kesah ruu daerah khusus jakarta jadi buah undangundang putus ambil sidang paripurna dewan wakil rakyat pimpin ketua dpr puan maharani tentu umum sebut uu ikn pindah ibu kota nusantara republik indonesia,netral,0.0
kantor vs sekolah problem nusantara ini banyak bangunanan sekolah rusak biaya mahal tani butuh pupuk minim faskes bukan bangun kantor rumah jabat ibu kota baru,negatif,-0.4019
mimpi buruk warga wilayah ibu kota nusantara pasti tidak pernah duga sebeandamnya,netral,0.0
pasti pembangunanan infrastruktur ibu kota nusantara ikn jalan sesuai jadwal hari seremoni selesai akhir topping off huni aparatur sipil nusantara asn personel tahan aman hankam ikn provinsi kalimantan timur jumat 1 maret 2024,netral,0.0
masyarakat adat suku balik pemaandaan tentang keras ingat pihak otorita ibu kota nusantara ikn barubaru yang minta warga kosong rumah dalam tenggang waktu lama tujuh hari,netral,0.0
ditjen cipta karya selaku bina bangunanan gedung mulai laku periksa andal 47 tower rumah susun huni aparatur sipil nusantara asn anggota hankam bin polri paspampres ibu kota nusantara ikn,netral,0.0
otorita ibu kota nusantara oikn memberikandukungan penuh kembang ekosistem yangmenunjang usaha rintis startup umkm bagi pembangunanan ibu kotanusantara ikn innalilahi ernanda the raid,netral,0.0
otorita ibu kota nusantara oikn sebut ekonomi kreatif tumbuh ekonomi inkalauusif lanjut nusantara kalimantan timur malaysia piala dunia hotman suneo sananta towel hokben belanda,netral,0.0
jumat 1 maret 2024 cek progres pembangunanan kantor presiden ibu kota nusantara ikn provinsi kalimantan timur alhamdulillah capai 74 persen kantor presiden baru akan jadi simbol ikn utama ada karakter burung garuda struktur bangunanan,netral,0.0
prabowo tinjau pembangunanan ikn menteri tahan menhan ri prabowo subianto tinjau ibu kota nusantara ikn najam paser utara camat paku kalimantan timur senin 183 kunjung kerja rangka tinjau tata ruang ikn siap upacara ingat,netral,0.0
otorita ibu kota nusantara oikn nyata rancang langkahlangkah cegah jadi konflik manusia satahua liar ibu kota nusantara baru kalimantan timur kaltim pph 21 mahfud md thailand hotman marshanda safrina towel okin,negatif,-0.5106
dana rencana induk keanekaragaman hayati nusantara dukung visi ibu kota nusantara dinamis lanjut senang gabung bapak bambang acara soft launch rencana induk,netral,0.0
gubernur bank indonesia bi perry warjiyo kata kantor pusat bi pindah ibu kota nusantara ikn kalimantan timur agustus 2024 bakri no russian papua bea cukai gobandak papua kate prabowo,negatif,-0.296
paham debat soal pembangunanan ibu kota nusantara ikn mulai baca buku,netral,0.0
tentara nasional indonesia angkat udara tni au nyata siap boyong jumlah aandatsista baru tahan udara ibu kota nusantara ikn bakri no russian papua bea cukai gobandak papua kate prabowo,negatif,-0.296
funded the new nusantara biodiversity masterplan in support of s vision of a vibrant and sustainable ibu kota nusantara pleased to join bapak bambang at the masterplan s soft launch,positif,0.9042
meski ibu kota nusantara segera pindah ibu kota nusantara ikn dpr dadak tarik uandar kait pindah kantor dpr ikn saksi sisi malam pukul 2000 wib live tvone amp live streaming,netral,0.0
otorita ikn rancang kembang wisata ibu kota baru tempat wisata ada kawasan kota nusantara siap segera rancang sebeandam akhir 2024 ribka tere liye dajjal demokrat mufc bandakir jorji mega haein,netral,0.0
kantor pusat bi pindah ikn agustus 2024 gubernur bank indonesia bi perry warjiyo kata kantor pusat bi pindah ibu kota nusantara ikn kalimantan timur agustus 2024 bakri no russian papua bea cukai gobandak papua kate prabowo,negatif,-0.296
dewan wakil rakyat dpr usul giat dpr lembaga legislatif tetap langsung jakarta meski pusat perintah pindah ibu kota nusantara ikn nusantara tulis naskah alinda hardiantoro kreatif maura diquesa silentioni s produser tri,netral,0.0
beberapa usaha asal jepang lapor sedia ikut ambil bagi pembangunanan ibu kota nusantara ikn,netral,0.0
eorest trail sumbu bangsa ibu kota nusantara src ikn nusantarainfo,netral,0.0
meski ibu kota nusantara tengah tahun segera pindah ibu kota nusantara ikn dpr dadak tarik uandar kait pindah kantor dpr ikn dpr tegas proses transisi pindah ikn akan makan waktu lama selesai karena,netral,0.0
usul jakarta jadi ibu kota legislatif sinyal dpr ogah pindah ikn makin kencang,netral,0.0
proyek wujud upaya pulih pascabencana tingkat mobilitas ekonomi masyarakat juga dukung operasi kapal roll onroll off roro progres pembangunanan ibu kota nusantara ikn semua tuju kuat infrastruktur labuh,netral,0.0
alhamdulillah tadi nikmat suasana pagi sarap rebus sukun goreng gelas teh hangat ibu kota nusantara ikn provinsi kalimantan timur jumat 1 maret 2024 terima kasih para sedia makan lama kerja ikn sini,netral,0.0
bangun istana ikn gak mau istana waris koandanial bijak hgu iknnya lebih koandanial belanda,netral,0.0
gimik masyarakat adat ala jokowi baju kena hak abai 4 maret 2024 masyarakat adat sekitar dapat surat tegur tempat tinggal sebut ada kawasan ikn minta pindah dr kawasan meski tlh hidup turuntemurun sana,positif,0.4404
ogah gabung ikn desa kompak tolak masuk garis batas wilayah ibu kota nusantara alas,negatif,-0.2732
21 februari 2024 laanda menteri basuki tinjau pembangunanan infrastruktur ikn nusantara lihat kesiap selenggara upacara hari ulang tahun ke79 ri datang bagaimana progres konstruksi simak info melaandai video ikut,netral,0.0
abad 18 kalimantan pernah diri republik lan fang mayoritas warga nusantara tionghoa koandanial belandaprotestan bubar adapun ibu kota nestapa diri oleh hubertus siap ibu kota tahun 2025,netral,0.0
menteri pariwisata ekonomi kreatif sandiaga uno jelas komitmen investasi parekraf ibu kota nusantara ikn dapat mulai international tourism forum itf 2023 jumlahanyaa capai rp5 3 triliun,netral,0.0
tni angkat udara kian mantap siap jelang pindah ibu kota nusantara nusantara ikn sekaligus hari ulang tahun indonesia ke79 dapat berita tarik lain via whatsapp folandaw whatsapp channel liputan6 sini,netral,0.0
begini cara rezim jokowi laku rakyat pribumi kalimantan 25 instansi siap pindah ikn nasib lahan warga wilayah ibu kota nusantara ancam pidana penjara 3 bulan,netral,0.0
kepala otoritas ibu kota nusantara oiknbambang susantonomengungkapkan target investasi nusantara 2024bisa mencapairp 100 triliun pilpres 2024 ipk 2 3 padaip anies surya paandah ketua kpu senayan,netral,0.0
lt tibatiba pikir kaanda ibu kota pindah ikn perpusnas ikut pindah bikin perpusnas baru sana,netral,0.0
dpr ogah pindah ikn kantor di jakarta lebih mewah,netral,0.0
majelis adat dayak nasional mad sampai prihatin niat pajaji notabene rupa panglima dayak sudut proyek pembangunanan ibu kota nusantara ikn kalimantan timur,negatif,-0.4939
ikn utk siapa sih nama ibu kota nusantara masak isi orang asing meandaanda sih utk rakyat nya bagaimana,netral,0.0
pt pos indonesia pt mitsubishi motors krama yudha sales indonesia mmksi laku bicara kena guna kendara listrik komersial l100 ev ibu kota nusantara ikn,netral,0.0
tyaitu dato syed mohamad hasrin tengku hussin duta besar malaysia republik indonesia laku lawat ibu kota nusantara ikn 19 mac 2024 tinjau tapak pembangunanan ikn sedang rancak jalan,netral,0.0
ironi ikn warga asli usir hina warga asing disembah2 datang warga adat gusur dalih pembangunanan tidak punya sertipikat padahal nusantara tidak punya sertipikat sana 81 juta warga indonesia beandam punya rumah jokowi tawar rumah,netral,0.0
